shc_item_id,shc_item_desc,business_unit,sears_div_nbr,sears_ln_nbr,sears_itm_nbr,unit_cost,starting_price,Abt Electronics,Amazon,Bed Bath and Beyond,BestBuy,Dick s Sporting Goods,Harbor Freight Tools,Home Depot,JC Penney,Kohls,Lowes,Macys,Menards,NordicTrack,Northern Tool,Office Depot,P.C. Richard Son,Staples,Target,ToysRUs,Walmart,Wayfair,hhgregg,min comp price,MR_current
6550211,G100-9CM MNS GSHOCK,JEWELRY,44,65.0,89313,52.0,74.25,,,,,,,,,108.95,,,,,,,,,99.99,,69.15,,,69.15,0.299663299663
6550212,DW9052V-1 MNS GSHOCK,JEWELRY,44,65.0,89314,39.0,56.21,,,,,79.95,,,,69.95,,,,,,,,,46.99,,46.27,,,46.27,0.306173278776
65566011,LADIES BLA CASUAL WATCH,JEWELRY,44,65.0,93603,13.3,,,14.17,,,,,,,,,,,,,,,,,,,,,14.17,
65566294,LADIES CLA RACELET WATCH,JEWELRY,44,65.0,93707,18.1,,,20.97,,,,,,,28.95,,,,,,,,,20.99,,,,,20.97,
6565405,WTCH MENS GD350-8 MNS GSHOCK,JEWELRY,44,65.0,89315,60.0,90.0,,75.99,,,,,,,130.0,,,,,,,,,,,,,,75.99,0.333333333333
6572306,JEWELRY CLEANER SILVER CLOTH,JEWELRY,44,40.0,30080,2.7,,,,,,,,,,,,,,,,,,,5.99,,,,,5.99,
6572415,WTCH MEN ECO WR200 SST BRAC BLUE,JEWELRY,44,65.0,90166,198.0,,,316.8,371.25,,,,,,,,,,,,,,,,,,,,316.8,
6572422,WTCH LDS ECO WR030 STPG BRAC WHITE,JEWELRY,44,65.0,90162,150.0,,,240.0,281.25,,,,,,,,,,,,,,,,,,,,240.0,
6588067,WTCH MENS STLS STEEL BLK,JEWELRY,44,65.0,16735,58.0,108.75,,85.0,,,,,,,,,,,,,,,,,,,,,85.0,0.466666666667
6588352,WTCH MENS CHRONOGRAPTWO TONE STLS STEEL,JEWELRY,44,65.0,16740,74.0,138.75,,96.24,,,,,,,,,,,,,,,,,,,,,96.24,0.466666666667
6588491,WTCH MENS CHRONOGRAPBLK STRAP,JEWELRY,44,65.0,16741,70.0,131.25,,83.45,,,,,,,,,,,,,,,,,,,,,83.45,0.466666666667
6589126,WTCH MENS SLVER TONESTLS STEEL,JEWELRY,44,65.0,16748,39.8,74.62,,49.99,,,,,,79.6,,,,,,,,,,,,,,,49.99,0.466630930046
6634814,WTCH MENS SS GOLD FINISH,JEWELRY,44,65.0,16877,45.0,75.0,,,,,,,,80.0,,,,,,,,,,,,,,,80.0,0.4
6656137,44B108 MEN S WATCH,JEWELRY,44,65.0,89675,45.0,75.0,,,,,,,,80.0,,,,,,,,,,,,,,,80.0,0.4
67141964,WTCH CITIZEN EK3682-97P,JEWELRY,44,65.0,18707,44.0,82.5,,82.5,,,,,,,110.0,,,,,,,,,,,,,,82.5,0.466666666667
67143906,WCH CITIZEN EQ0510-58A,JEWELRY,44,65.0,40350,45.0,89.98,,76.49,,,,,,,,,,,,,,,,,,,,,76.49,0.499888864192
67144305,WCH CITIZ BW0072-07P M,JEWELRY,44,65.0,47922,70.0,131.25,131.25,131.25,,,,,,131.25,,,,,,,,,,,,,,,131.25,0.466666666667
67144499,WCH CITIZEN EW9215-01E,JEWELRY,44,65.0,49187,78.0,146.25,,146.25,146.25,,,,,,,,,,,,,,,,,,,,146.25,0.466666666667
67144579,WCH CITIZEN BL6005-01E M,JEWELRY,44,65.0,49764,78.0,146.25,,136.5,146.25,,,,,,,,,,,,,,,,,,,,136.5,0.466666666667
6799695,MENS SILVER TONE STAINLESS STEEL SOLAR W,JEWELRY,44,65.0,27503,116.13,136.62,,119.58,,,,,,,265.0,,,,,,,,,,,,,,119.58,0.149978041282
6799697,MENS BLACK DIAL SILVER TONE SOLAR EXPANS,JEWELRY,44,65.0,28548,82.13,96.62,,87.32,,,,,,,,,,,,,,,,,,,,,87.32,0.149968950528
6799698,MENS SILVER TONE SOLAR CHRONOGRAPH DIVER,JEWELRY,44,65.0,28549,171.38,201.62,,174.01,,,,,,,395.0,,,,,,,,,,,,,,174.01,0.149985120524
