shc_item_id,shc_item_desc,business_unit,sears_div_nbr,sears_ln_nbr,sears_itm_nbr,unit_cost,starting_price,Abt Electronics,Amazon,Bed Bath and Beyond,BestBuy,Dick s Sporting Goods,Harbor Freight Tools,Home Depot,JC Penney,Kohls,Lowes,Macys,Menards,NordicTrack,Northern Tool,Office Depot,P.C. Richard Son,Staples,Target,ToysRUs,Walmart,Wayfair,hhgregg,min comp price,MR_current
2868826,24 UNLIT WESLEY MIXED PINE ARTIFICIAL C,OUTDOOR LIVING SEASONAL,71,56.0,52152,18.06,,,32.69,,,,,,,,,,,,,,,,,,,,,32.69,
2868850,UNLIT 30 X 23 WHITE PINE ARTIFICIAL CH,OUTDOOR LIVING SEASONAL,71,56.0,52176,35.11,,,56.42,,,,,,,,,,,,,,,,,,,,,56.42,
2868857,9 X 34 UNLIT CHAMPAGNE FEATHER ARTIFIC,OUTDOOR LIVING SEASONAL,71,51.0,52183,133.5,,,191.29,,,,,,,,,,,,,,,,,,,,,191.29,
2868945,UNLIT 36 X 15 ABERDEEN SPRUCE ARTIFICI,OUTDOOR LIVING SEASONAL,71,56.0,52202,26.71,,,45.88,,,,,,,,,,,,,,,,,,,,,45.88,
2868976,6.5 X 48 PRELIT NOBLE SPRUCE INSTANT S,OUTDOOR LIVING SEASONAL,71,51.0,52246,265.73,,,350.61,,,,,,,,,,,,,,,,,,,,,350.61,
2869316,36 X 19 PRELIT RED-WHITE CANDY CANE AR,OUTDOOR LIVING SEASONAL,71,56.0,52263,21.38,,,37.78,,,,,,,,,,,,,,,,,,,,,37.78,
2869317,30 PRELIT CHAMPAGNE TINSEL ARTIFICIAL C,OUTDOOR LIVING SEASONAL,71,56.0,52264,19.66,,,35.19,,,,,,,,,,,,,,,,,,,,,35.19,
2869788,UNLIT 7.5 X 37 BIG CASCADE PINE ARTIFI,OUTDOOR LIVING SEASONAL,71,51.0,52288,198.77,,,268.08,,,,,,,,,,,,,,,,,,,,,268.08,
2870028,7 X 30 UNLIT FLOCKED FEATHER ARTIFICIA,OUTDOOR LIVING SEASONAL,71,51.0,52292,89.57,,,138.2,,,,,,,,,,,,,,,,,,,,,138.2,
2870029,7.5 X 54 PRELIT NOBLE SPRUCE INSTANT S,OUTDOOR LIVING SEASONAL,71,51.0,52293,393.26,,,516.71,,,,,,,,,,,,,,,,,,,,,516.71,
2870190,7.5 X 36 PRELIT FLOCKED PACIFIC ARTIFI,OUTDOOR LIVING SEASONAL,71,51.0,52295,147.69,,,224.27,,,,,,,,267.0,,,,,,,,,,,173.99,,173.99,
